"Time (s),""Linear Acceleration x (m/s^2)"",""Linear Acceleration y (m/s^2)"",""Linear Acceleration z (m/s^2)"""
1.583734474E1,-8.363485336E-2,7.313346863E-2,6.896964312E-1
1.584736443E1,1.356569052E0,-3.345489502E-1,-3.027415276E-1
1.585737636E1,1.492386818E0,-1.146049500E-1,-7.822563648E-1
1.586739604E1,1.185345650E0,3.912639618E-2,2.277922630E-2
1.587741573E1,1.266386986E0,-6.303405762E-2,1.018112183E0
1.588744157E1,1.413679004E0,-1.099586487E-3,1.078651190E0
1.589746125E1,1.445684791E0,1.004142761E-1,4.003813267E-1
1.590748094E1,1.372763395E0,3.867731094E-1,4.581941366E-1
1.591750282E1,1.530008674E0,4.470567703E-1,7.548879385E-1
1.592752250E1,1.601231933E0,2.225704193E-1,3.910529613E-1
1.593754219E1,1.547567129E0,4.764556885E-3,2.733635902E-1
1.594756026E1,1.635832787E0,-2.491722107E-1,-1.298789978E-1
1.595757995E1,1.603200674E0,-2.996749878E-1,-2.024340630E-1
1.596759964E1,1.518118143E0,-1.551055908E-2,1.189484596E-1
1.597767323E1,1.639665842E0,3.972110748E-1,9.848880768E-2
1.598769292E1,2.015390158E0,6.513051987E-1,-1.677465439E-1
1.599771261E1,2.367866039E0,6.546697617E-1,4.579997063E-2
1.600769141E1,2.647918940E0,6.449089050E-1,2.197103500E-1
1.601771110E1,3.097616911E0,5.656900406E-1,-1.654357910E-1
1.602773078E1,3.646109104E0,3.765201569E-1,-7.199125290E-1
1.603773724E1,3.757751226E0,4.914169312E-1,-9.926793575E-1
1.604775693E1,3.354597569E0,1.033766747E0,-1.161688805E0
1.605777662E1,3.030836344E0,1.538890839E0,-1.015579700E0
1.606779792E1,3.145862579E0,2.022379875E0,-1.589839458E-1
1.607781761E1,3.752419949E0,2.657537460E0,-2.609372139E-2
1.608783729E1,5.171186447E0,3.545052528E0,-8.457231522E-2
1.609785677E1,6.835748672E0,4.750569344E0,6.064821482E-1
1.610787646E1,6.853256702E0,5.887117386E0,-1.457605362E-1
1.611789615E1,6.123733044E0,6.698248863E0,-6.485962868E-2
1.612791407E1,5.832162857E0,7.444841862E0,1.642145753E0
1.613793375E1,6.008589745E0,7.611225128E0,2.835222960E0
1.614795344E1,6.172269821E0,7.020316601E0,2.198174715E0
1.615799156E1,5.952506065E0,6.335291862E0,3.993971348E-1
1.616801125E1,5.291631699E0,5.737172127E0,-1.319711924E0
1.617803094E1,3.958861828E0,5.138769627E0,-3.850146055E0
1.618804219E1,2.305436611E0,4.867651463E0,-5.015559196E0
1.619806188E1,8.186793327E-1,4.833126545E0,-2.936826468E0
1.620808156E1,-1.189516544E0,4.499610424E0,-9.671545029E-1
1.621811860E1,-3.544620037E0,4.409337521E0,-1.283979893E0
1.622813828E1,-4.457003117E0,4.695363522E0,-1.699397087E0
1.623815797E1,-1.539144039E0,5.179229736E0,9.314727783E-2
1.624816974E1,3.101308823E0,4.193241596E0,3.438779831E0
1.625818948E1,6.059700012E0,1.523832798E0,4.662444115E0
1.626820912E1,7.598270416E0,-1.674709320E-1,2.892446041E0
1.627824037E1,8.166988373E0,-1.434596062E0,-2.856240273E-1
1.628826021E1,8.442207336E0,-3.184726954E0,-3.875072241E0
1.629828005E1,8.405071259E0,-4.780449867E0,-5.306089401E0
1.630828932E1,7.381786823E0,-4.970669746E0,-3.359049320E0
1.631830917E1,5.193846703E0,-3.893560648E0,-2.855162621E-1
1.632832901E1,3.223216534E0,-2.807242870E0,1.460459590E0
1.633834505E1,1.824466944E0,-1.734727383E0,1.694736600E0
1.634836490E1,8.721137047E-1,-8.301601410E-1,1.261034250E0
1.635838474E1,1.823425293E-1,-4.693803787E-1,1.029412985E0
1.636841198E1,-7.459125519E-1,-5.087981224E-1,1.093531847E0
1.637843182E1,-1.630338669E0,-9.799933434E-1,1.073475599E0
1.638845162E1,-2.331738472E0,-1.700301647E0,1.038484335E0
1.639846797E1,-2.739283562E0,-2.338473320E0,9.287943840E-1
1.640848782E1,-2.809316158E0,-2.860331535E0,7.835307121E-1
1.641850761E1,-2.641827106E0,-3.309484005E0,8.532259464E-1
1.642853479E1,-2.339220285E0,-3.539295673E0,9.380046129E-1
1.643855464E1,-2.017343521E0,-3.452886581E0,5.289852619E-1
1.644857443E1,-1.505745888E0,-3.052958012E0,2.834527493E-1
1.645859558E1,-1.132976890E0,-2.180424213E0,4.693262577E-1
1.646861542E1,-1.237278223E0,-8.332824707E-1,3.660731316E-1
1.647863521E1,-1.726372480E0,6.478071213E-1,-1.702284813E-2
1.648865547E1,-2.565059423E0,2.042604446E0,-9.301471710E-2
1.649867532E1,-4.069337845E0,3.182595253E0,-2.753300667E-1
1.650869511E1,-5.812744617E0,4.006277084E0,-7.277683020E-1
1.651869729E1,-7.156128407E0,4.418967247E0,-7.946335077E-1
1.652871714E1,-7.937106133E0,4.399555206E0,-2.934873104E-1
1.653873693E1,-8.175165176E0,4.007898331E0,1.921033859E-2
1.654876120E1,-8.359098434E0,3.430589676E0,-3.166794777E-3
1.655878104E1,-8.857885361E0,2.993510246E0,-1.672512293E-1
1.656880084E1,-9.390710831E0,2.987464905E0,-6.391011477E-1
1.657881386E1,-9.548237801E0,3.024401665E0,-9.886908531E-1
1.658883370E1,-8.983141899E0,2.456114769E0,-9.749776125E-1
1.659885349E1,-8.194987297E0,1.110198021E0,-1.025356770E0
1.660888386E1,-7.630332947E0,-1.911811829E-1,-1.248301983E0
1.661890370E1,-6.860023499E0,-1.126221657E0,-1.093630552E0
1.662892349E1,-6.206005096E0,-1.457948208E0,-9.208532572E-1
1.663891849E1,-5.739786148E0,-1.648693085E0,-1.854918242E0
1.664893834E1,-5.348942757E0,-2.307333946E0,-3.233263016E0
1.665895818E1,-6.033828735E0,-3.235711098E0,-3.427728415E0
1.666900776E1,-8.076047897E0,-3.712474346E0,-3.517496109E0
1.667902761E1,-7.899740219E0,-3.001160145E0,-4.995059490E0
1.668904740E1,-2.266839981E0,-3.998527527E-1,-3.561137199E0
1.669905084E1,3.958827019E0,4.499613762E0,3.375083208E0
1.670907063E1,7.064094543E0,9.941588402E0,1.059555244E1
1.671909047E1,6.942256927E0,1.332368660E1,8.905971527E0
1.672912172E1,5.989694118E0,1.038280010E1,-8.878097534E-1
1.673914156E1,3.425240517E0,4.438767433E0,-4.360073090E0
1.674916136E1,1.134373069E0,1.612029076E0,-2.059531212E0
1.675918641E1,-1.555767059E0,9.058332443E-1,9.170916080E-1
1.676920625E1,-5.671772003E0,-3.372516632E-1,1.634836197E-3
1.677922610E1,-8.221244812E0,-2.558506489E0,-1.985738873E0
1.678921891E1,-7.407928944E0,-4.139734268E0,-2.034716606E0
1.679923860E1,-6.678200722E0,-3.902782440E0,-3.029610872E0
1.680925834E1,-6.187117577E0,-2.195021629E0,-3.598731041E0
1.681930130E1,-5.306046963E0,-4.154930115E-1,-1.230758309E0
1.682932104E1,-4.660501480E0,1.181081772E0,1.788220167E0
1.683934073E1,-4.010147095E0,2.249069214E0,1.415791512E0
1.684934417E1,-3.099925518E0,2.575828552E0,-8.010375500E-1
1.685936386E1,-1.858871937E0,2.037366867E0,-1.193820238E0
1.686938360E1,-5.083561540E-1,8.716859818E-1,-2.001836300E-1
1.687940334E1,6.205222607E-1,9.718799591E-2,5.006600618E-1
1.688942308E1,1.436123490E0,-2.163925171E-1,-3.685152531E-1
1.689944276E1,1.635945201E0,-4.995555878E-1,-2.246900320E0
1.690946959E1,8.842965364E-1,-6.907272339E-1,-2.888746738E0
1.691948932E1,-5.552952290E-1,-6.412315369E-1,-1.515945554E0
1.692950901E1,-1.769899607E0,-2.833757401E-1,-1.604102850E-1
1.693954115E1,-2.294594288E0,1.178359985E-1,1.292402744E-1
1.694956089E1,-2.072798967E0,4.780321121E-1,-3.752384186E-1
1.695958058E1,-1.445713282E0,3.731460571E-1,-7.642219067E-1
1.696959276E1,-6.569150090E-1,-5.714702606E-2,-5.437803268E-1
1.697961245E1,1.432769001E-2,-4.287605286E-1,-3.911316395E-2
1.698963219E1,3.063983321E-1,-4.810590744E-1,2.693389654E-1
1.699964391E1,2.190449387E-1,-2.297115326E-1,3.293180466E-1
1.700966365E1,-4.013843834E-3,1.822185516E-2,8.825707436E-2
1.701968334E1,-8.620624244E-2,1.196298599E-1,-4.855096340E-2
1.702970396E1,-1.124567688E-1,9.673595428E-2,1.357400417E-2
1.703972365E1,-1.749643683E-1,-2.906608582E-2,-2.009576559E-1
1.704974339E1,1.437173691E-3,-1.139860153E-1,-2.746322155E-1
1.705975172E1,1.941028535E-1,-2.207469940E-2,-4.088083506E-1
1.706977141E1,-1.388391480E-2,1.194133759E-1,-6.427832842E-1
1.707979115E1,-2.652410567E-1,7.180500031E-2,-3.443555832E-1
1.708983495E1,-1.113781929E-1,-7.576847076E-2,1.331695318E-1
1.709985469E1,2.649827600E-1,-1.943645477E-1,-7.423520088E-3
1.710987438E1,5.002678633E-1,-2.245759964E-1,-3.717901707E-1
1.711990172E1,6.130336523E-1,-2.765665054E-1,-4.917272329E-1
1.712992141E1,4.155622125E-1,-1.875028610E-1,-3.321366310E-1
1.713994115E1,4.394671321E-2,-1.508407593E-1,1.015746593E-2
1.714994183E1,-3.508974910E-1,-1.379365921E-1,2.496858835E-1
1.715996156E1,-4.850949347E-1,-2.702999115E-2,7.815873623E-2
1.716998125E1,-5.236793756E-1,1.218814850E-1,-3.078756332E-1
1.718001854E1,-7.187780738E-1,3.035421371E-1,-4.441848993E-1
1.719003823E1,-9.663457870E-1,4.057388306E-1,-1.823314428E-1
1.720005797E1,-1.072055817E0,3.406476974E-1,5.765277147E-1
1.721006120E1,-8.235661983E-1,1.016588211E-1,6.922449470E-1
1.722008094E1,-3.283185661E-1,-1.080455780E-1,1.837984324E-1
1.723010063E1,2.660962939E-2,-1.096210480E-1,1.857609749E-1
1.724012782E1,3.238400817E-1,-4.427337646E-2,5.712046623E-1
1.725014755E1,6.289858818E-1,-1.940250397E-2,2.869710922E-1
1.726016724E1,1.000765443E0,-1.712322235E-1,-4.069066048E-1
1.727019245E1,1.535215378E0,-4.684104919E-1,-6.210172176E-1
1.728021219E1,2.178252220E0,-7.761802673E-1,-7.758653164E-2
1.729023188E1,2.983937263E0,-1.145913124E0,7.492940426E-1
1.730023735E1,3.924236774E0,-1.366242886E0,1.397019863E0
1.731025709E1,4.956863880E0,-1.095905304E0,1.211693764E0
1.732027688E1,5.618341446E0,-7.355604172E-1,6.455699801E-1
1.733029834E1,5.878739357E0,-4.090414047E-1,6.069492698E-1
1.734031808E1,5.959989548E0,6.398296356E-2,1.021531582E0
1.735033782E1,5.640633106E0,5.423574448E-1,1.232368708E0
1.736036240E1,4.843770981E0,8.950519562E-1,1.117779255E0
1.737038214E1,3.572485447E0,1.285333633E0,9.988415241E-1
1.738040188E1,1.914403915E0,1.375831604E0,1.033495426E0
1.739042229E1,6.325926781E-1,1.476849556E0,8.470686674E-1
1.740044198E1,-9.022700787E-2,1.549884796E0,7.174298167E-1
1.741046177E1,-6.552281380E-1,1.620037079E0,3.213908672E-1
1.742049115E1,-1.480993986E0,1.649806976E0,-3.081690073E-1
1.743051089E1,-2.447300673E0,1.313220024E0,-7.234592438E-1
1.744053063E1,-3.223720551E0,8.894968033E-1,-9.381850958E-1
1.745052985E1,-3.611660242E0,3.920621872E-1,-9.179563522E-1
1.746054953E1,-3.600423574E0,1.651763916E-3,-7.081260681E-1
1.747056932E1,-2.970752954E0,-1.702909470E-1,-4.870089293E-1
1.748059594E1,-1.619083405E0,-3.029689789E-1,-4.054499865E-1
1.749061568E1,-3.019146919E-1,-6.379551888E-1,-1.447657347E-1
1.750063542E1,5.165991783E-1,-1.169946671E0,3.445717096E-1
1.751066985E1,1.085617900E0,-1.622751236E0,6.718182564E-1
1.752068959E1,1.283730626E0,-1.756278992E0,4.633158445E-1
1.753070932E1,1.284403324E0,-1.425831318E0,-2.561353445E-1
1.754069485E1,1.457579613E0,-9.013648033E-1,-7.885246277E-1
1.755071459E1,1.579916239E0,-5.865049362E-1,-7.159798145E-1
1.756073438E1,1.218105316E0,-5.406427383E-1,-3.625340462E-1
1.757076776E1,3.830332756E-1,-4.660053253E-1,-9.486269951E-2
1.758078750E1,-5.306413174E-1,-2.083587646E-1,-1.346739531E-1
1.759080724E1,-1.290063381E0,8.478546143E-2,-1.913733482E-1
1.760084651E1,-1.918522835E0,1.320714951E-1,-7.599055767E-2
1.761086625E1,-2.414463043E0,-1.117315292E-1,6.997060776E-2
1.762088604E1,-2.522331238E0,-4.293260574E-1,3.857570887E-1
1.763088990E1,-2.191162109E0,-4.502143860E-1,6.383671165E-1
1.764090964E1,-1.637568831E0,-2.689523697E-1,4.524831772E-1
1.765092938E1,-1.126126528E0,-1.008214951E-1,2.089763880E-1
1.766093401E1,-9.463927746E-1,2.390670776E-2,1.598192453E-1
1.767095375E1,-1.084045172E0,1.199369431E-1,2.079168558E-1
1.768097354E1,-1.258086443E0,1.345701218E-1,3.763438463E-1
1.769101188E1,-1.272443056E0,7.421493530E-3,2.090812922E-1
1.770103162E1,-1.108218193E0,-5.045013428E-1,-2.665249109E-1
1.771105136E1,-1.037909627E0,-8.629283905E-1,-7.478941679E-1
1.772106292E1,-1.285127997E0,-1.200307846E0,-1.253820896E0
1.773108266E1,-2.662255526E0,-1.279373169E0,-1.161538601E0
1.774110240E1,-5.438579082E0,-1.031496048E0,-6.315790415E-1
1.775113641E1,-8.128777504E0,2.592945099E-2,-8.131560087E-1
1.776115615E1,-8.344288826E0,1.096467018E0,-6.153644323E-1
1.777117594E1,-6.340911388E0,1.686751366E0,9.141235352E-1
1.778117485E1,-3.783720970E0,5.885019302E-1,3.091857910E0
1.779119459E1,-1.666417241E0,-8.659477234E-1,4.370245934E0
1.780121432E1,-9.204626083E-3,-1.321808338E0,3.229040623E0
1.781122808E1,1.556471229E0,-1.190783501E0,6.773146391E-1
1.782124776E1,2.911364555E0,-5.326042175E-1,-1.880941749E0
1.783126745E1,3.398778200E0,4.547348022E-1,-3.026170731E0
1.784130490E1,2.744874001E0,1.273876190E0,-2.525899410E0
1.785132464E1,1.611086369E0,1.464236259E0,-1.191308022E0
1.786134432E1,5.108426809E-1,1.123690605E0,2.147543430E-2
1.787137032E1,-7.888793945E-2,4.657936096E-1,3.441920877E-1
1.788139005E1,-1.943364143E-1,-2.688760757E-1,1.841874123E-1
1.789140974E1,-3.186639547E-1,-7.145748138E-1,3.125283718E-1
1.790143115E1,-6.234933138E-1,-6.433248520E-1,8.887236714E-1
1.791145089E1,-6.513711214E-1,-4.217634201E-1,1.237618446E0
1.792147052E1,-5.592164993E-1,-2.636814117E-2,1.076696396E0
1.793148021E1,-2.180109024E-1,1.651239395E-1,8.634247184E-1
1.794149990E1,2.183126211E-1,1.533555984E-1,6.639673710E-1
1.795151964E1,5.756917000E-1,-7.278919220E-2,6.304597855E-1
1.796155709E1,6.405420899E-1,-2.499456406E-1,3.753010631E-1
1.797157682E1,4.364531040E-1,-2.925710678E-1,-4.396319389E-3
1.798159646E1,1.761471033E-1,-2.848501205E-1,-9.902584553E-2
1.799160953E1,-1.724796295E-1,-1.986532211E-1,-2.525556087E-1
1.800162922E1,-6.897687912E-1,-3.445148468E-2,-4.339766502E-1
1.801164896E1,-1.062808871E0,1.788349152E-1,-3.614526987E-1
1.802168203E1,-1.188673615E0,4.243526459E-1,-3.563235998E-1
1.803170177E1,-1.119868040E0,5.395946503E-1,-4.908993244E-1
1.804172146E1,-8.222422600E-1,4.463100433E-1,-3.798874617E-1
1.805172084E1,-3.868865967E-1,2.502861023E-1,-1.517735720E-1
1.806174058E1,-2.253925800E-2,4.259777069E-2,-9.474968910E-2
1.807176026E1,2.616370916E-1,-9.760379791E-2,1.208883524E-1
1.808177886E1,4.451386929E-1,-1.199045181E-1,4.183407426E-1
1.809179860E1,2.910236716E-1,-6.539249420E-2,3.358458877E-1
1.810181828E1,-1.291966438E-2,-2.278232574E-2,1.519007683E-1
1.811185141E1,-3.056712151E-1,4.370594025E-2,2.476826906E-1
1.812187115E1,-4.401406050E-1,1.068115234E-4,4.478906989E-1
1.813189084E1,-4.002207518E-1,-2.033634186E-1,4.976571202E-1
1.814188240E1,-2.219812870E-1,-3.917694092E-1,3.986259103E-1
1.815190209E1,9.181201458E-2,-4.028654099E-1,6.196320057E-2
1.816192177E1,3.068529963E-1,-2.635364532E-1,-1.978626251E-1
1.817194636E1,3.858730793E-1,-9.104537964E-2,-3.257935047E-1
1.818196610E1,3.894026279E-1,1.312675476E-1,-3.749923706E-1
1.819198578E1,4.059705734E-1,3.077087402E-1,-3.865274191E-1
1.820203042E1,4.714093208E-1,2.497787476E-1,-2.335289717E-1
1.821205016E1,3.897300959E-1,4.883003235E-2,7.893979549E-2
1.822206985E1,1.775519848E-1,-1.895532608E-1,2.797585726E-1
1.823207209E1,1.918435097E-3,-3.027925491E-1,4.514805675E-1
1.824209183E1,-1.348320246E-1,-2.625503540E-1,5.367413163E-1
1.825211151E1,-3.997170925E-2,-1.219110489E-1,4.348480105E-1
1.826213339E1,1.732437611E-1,3.983592987E-2,1.808328629E-1
1.827215313E1,2.825408578E-1,1.532344818E-1,-7.083618641E-2
1.828217282E1,1.716353893E-1,2.398719788E-1,-3.136676550E-1
1.829220834E1,-4.862535000E-2,2.114791870E-1,-2.326197624E-1
1.830222802E1,-2.749291658E-1,8.278942108E-2,-3.337168694E-2
1.831224771E1,-4.338430166E-1,-6.717491150E-2,-2.160584927E-2
1.832224391E1,-4.926066399E-1,-2.001695633E-1,-1.977276802E-2
1.833226365E1,-3.843510151E-1,-2.779092789E-1,1.064746380E-1
1.834228334E1,-5.868566036E-2,-2.382564545E-1,2.929737568E-1
1.835231459E1,2.827576995E-1,-7.195663452E-2,3.131119013E-1
1.836233427E1,4.892783165E-1,1.657171249E-1,1.004151106E-1
1.837235401E1,4.973411560E-1,3.551321030E-1,-1.257115602E-1
1.838238875E1,2.504251599E-1,3.863925934E-1,-1.707521677E-1
1.839240844E1,-6.225585938E-2,2.382812500E-1,-7.166659832E-2
1.840242818E1,-2.957744598E-1,3.736019135E-2,9.900009632E-2
1.841244323E1,-4.030610323E-1,-1.083707809E-1,1.965582371E-1
1.842246292E1,-4.338029623E-1,-1.386165619E-1,1.685652733E-1
1.843248266E1,-3.680853844E-1,-7.196235657E-2,6.299328804E-2
1.844248813E1,-2.123966217E-1,8.045291901E-2,-1.123557091E-1
1.845250787E1,-8.106791973E-2,1.548500061E-1,-1.816191673E-1
1.846252761E1,-3.484499454E-2,2.279853821E-1,-9.404110909E-2
1.847254724E1,1.222240925E-2,1.938390732E-1,-1.422524452E-1
1.848256698E1,1.039370298E-1,8.724308014E-2,-2.282149792E-1
1.849258672E1,1.316419840E-1,3.658294678E-3,-2.027881145E-1
1.850263589E1,1.360536814E-1,-5.261707306E-2,-1.312149763E-1
1.851265558E1,2.208750248E-1,-9.615898132E-2,-8.932614326E-2
1.852267532E1,2.529178262E-1,-1.224393845E-1,-3.638899326E-2
1.853267844E1,3.067552447E-1,-1.032810211E-1,8.937978745E-2
1.854269813E1,3.790841103E-1,-1.600837708E-2,3.467476368E-2
1.855271787E1,3.655976057E-1,1.568784714E-1,-3.443964720E-1
1.856274427E1,3.167907596E-1,3.242530823E-1,-6.245547533E-1
1.857276401E1,4.104738235E-1,3.803100586E-1,-2.379417419E-1
1.858278375E1,5.348147154E-1,2.378139496E-1,1.676859856E-1
1.859279615E1,4.466782808E-1,1.050138474E-1,3.957819939E-2
1.860281584E1,2.315406203E-1,-9.068489075E-3,-3.719546795E-1
1.861283558E1,7.923960686E-2,-1.309347153E-1,-5.220419168E-1
1.862286953E1,3.530657291E-2,-2.087278366E-1,-3.985692263E-1
1.863288927E1,-3.819227219E-3,-2.123069763E-1,-2.514326572E-2
1.864290901E1,-1.227055788E-1,-7.202720642E-2,6.334757805E-2
1.865290657E1,-2.607157230E-1,2.765655518E-5,1.390504837E-2
1.866292625E1,-3.431159258E-1,-3.056621552E-2,7.291090488E-2
1.867294599E1,-3.004140854E-1,-1.077127457E-1,1.955277920E-1
1.868297115E1,-1.578773260E-1,-1.339321136E-1,2.685090303E-1
1.869299084E1,-1.237617731E-1,2.647018433E-2,3.792613745E-1
1.870301058E1,-1.936048269E-1,2.242832184E-1,4.106863737E-1
1.871304776E1,-2.153923512E-1,3.032636642E-1,2.310802937E-1
1.872306750E1,-2.255407572E-1,1.899337769E-1,1.060843468E-2
1.873308719E1,-2.102845907E-1,3.606510162E-2,1.001358032E-1
1.874309209E1,-9.651648998E-2,-7.266044617E-2,4.597103596E-2
1.875311182E1,4.627823830E-2,-1.016807556E-1,3.374147415E-2
1.876313157E1,2.111632824E-1,-6.185531616E-2,1.626670361E-1
1.877313094E1,2.873843908E-1,-7.183647156E-2,2.290589809E-1
1.878315063E1,3.445999026E-1,-1.166801453E-1,1.468616724E-1
1.879317037E1,3.806708455E-1,-1.675825119E-1,9.267210960E-2
1.880319953E1,3.249729276E-1,-1.468744278E-1,5.847287178E-2
1.881321922E1,1.643890142E-1,-1.288881302E-1,-1.614387035E-1
1.882323896E1,-7.645249367E-3,-8.288097382E-2,-2.242399454E-1
1.883328646E1,-8.935570717E-2,-4.696559906E-2,-5.506289005E-2
1.884330636E1,-9.193003178E-2,-1.129283905E-1,5.906820297E-2
1.885332625E1,-1.723891497E-1,-1.683940887E-1,-5.201101303E-4
1.886332182E1,-1.853762865E-1,-1.758012772E-1,2.803957462E-2
1.887334167E1,-1.794600487E-1,-1.760520935E-1,6.561994553E-3
1.888336156E1,-1.644629240E-1,-1.739645004E-1,-3.570902348E-2
1.889340469E1,-1.377309561E-1,-1.318616867E-1,1.915419102E-2
1.890342459E1,-1.917448044E-1,-4.350852966E-2,-1.231646538E-2
1.891344448E1,-3.111882210E-1,7.380294800E-2,-1.523317099E-1
1.892343146E1,-3.868275881E-1,1.561021805E-1,8.863687515E-3
1.893345130E1,-3.676507473E-1,1.497840881E-1,1.906120777E-1
1.894347120E1,-3.384240866E-1,8.919620514E-2,-3.565549850E-4
1.895350709E1,-2.393649817E-1,1.778411865E-2,-2.109754086E-2
1.896352693E1,-1.180130243E-1,-5.950927734E-4,6.196618080E-2
1.897354682E1,-2.033925056E-2,7.133483887E-3,1.637101173E-2
1.898355693E1,1.060396433E-1,-4.184055328E-2,3.255617619E-2
1.899357677E1,2.236381769E-1,-9.451198578E-2,1.105304956E-1
1.900359667E1,2.524932623E-1,-1.342182159E-1,6.409132481E-2
1.901363985E1,2.408629656E-1,-7.898902893E-2,-1.386911869E-1
1.902365974E1,2.013934851E-1,1.530647278E-2,-1.431570053E-1
1.903367959E1,1.751338243E-1,1.504497528E-1,3.789222240E-2
1.904369453E1,1.664332151E-1,2.033958435E-1,1.577413082E-2
1.905371438E1,1.559299231E-1,1.307544708E-1,7.644653320E-2
1.906373433E1,1.202496290E-1,-1.355743408E-2,1.550093889E-1
1.907374943E1,6.459462643E-2,-1.153135300E-1,1.240934134E-1
1.908376927E1,5.021071434E-2,-1.139345169E-1,1.087262630E-1
1.909378922E1,1.191511154E-1,-5.579280853E-2,1.181660891E-1
1.910379422E1,1.922446489E-1,-1.967716217E-2,-3.014469147E-2
1.911381406E1,1.698603630E-1,-4.077339172E-2,-1.601366997E-1
1.912383396E1,5.347609520E-2,-5.926895142E-2,-1.989945173E-1
1.913388094E1,-1.031917334E-1,-5.862140656E-2,-1.785703897E-1
1.914390084E1,-1.848901510E-1,-3.229141235E-2,-1.144424677E-1
1.915392068E1,-2.308340073E-1,4.283714294E-2,-1.317727566E-1
1.916390651E1,-3.639345169E-1,8.592700958E-2,-5.729711056E-2
1.917392636E1,-4.578762054E-1,9.753608704E-2,1.098716259E-2
1.918394625E1,-5.275607109E-1,3.572559357E-2,3.984534740E-2
1.919398771E1,-5.666328669E-1,-7.007217407E-2,9.122955799E-2
1.920400761E1,-5.116919279E-1,-1.742238998E-1,1.795665026E-1
1.921402745E1,-4.257030487E-1,-1.613292694E-1,1.612515450E-1
1.922405724E1,-3.516504765E-1,-7.345771790E-2,7.291984558E-2
1.923407709E1,-3.008215427E-1,-1.784801483E-2,-1.186692715E-2
1.924409698E1,-2.680716515E-1,6.015682220E-2,-1.805961132E-2
1.925409854E1,-2.837345600E-1,4.485225677E-2,-3.254413605E-3
1.926411844E1,-2.905101776E-1,-8.088111877E-3,-1.270198822E-2
1.927413828E1,-3.899745941E-1,7.791519165E-4,-7.678532600E-2
1.928416974E1,-4.039707184E-1,6.346511841E-2,9.793865681E-2
1.929418959E1,-3.591943979E-1,1.602754593E-1,1.515073776E-1
1.930420953E1,-2.424139977E-1,1.187314987E-1,2.199339867E-2
1.931423261E1,-8.109712601E-2,-2.265930176E-3,2.654147148E-2
1.932425245E1,-2.484321594E-3,-1.070642471E-1,7.133352757E-2
1.933427235E1,-2.434611320E-3,-1.441345215E-1,9.169375896E-2
1.934428032E1,-2.571022511E-2,-9.341239929E-2,6.241893768E-2
1.935430005E1,-5.806267262E-2,-2.225494385E-2,5.541992188E-2
1.936431990E1,-9.022068977E-2,3.127765656E-2,-4.975080490E-3
1.937432802E1,-8.946359158E-2,2.497673035E-2,-7.600784302E-2
1.938434782E1,-1.787447929E-2,3.284168243E-2,-3.351187706E-2
1.939436761E1,-2.730000019E-2,5.521774292E-4,-1.789641380E-2
1.940438313E1,-4.365527630E-2,-5.480670929E-2,-3.825402260E-2
1.941440292E1,-6.938421726E-2,-8.102798462E-2,5.946385860E-2
1.942442271E1,-7.140362263E-2,-4.330348969E-2,4.951822758E-2
1.943446047E1,-6.482291222E-2,-6.329536438E-3,-1.343164444E-1
1.944448026E1,3.080558777E-2,-3.359889984E-2,-1.220992804E-1
1.945450005E1,3.736877441E-2,-4.169654846E-2,-1.387065649E-1
1.946450224E1,-1.990103722E-2,-5.676651001E-2,-1.080963612E-1
1.947452198E1,-7.161402702E-2,-5.984401703E-2,-3.102183342E-2
1.948454182E1,-1.227866411E-1,-1.593971252E-2,-2.966284752E-3
1.949458115E1,-1.402102709E-1,2.470397949E-2,1.648783684E-2
1.950460094E1,-1.384060383E-1,1.989746094E-2,3.519129753E-2
1.951462073E1,-1.460636854E-1,-2.235221863E-2,7.331299782E-2
1.952461844E1,-1.412385702E-1,-1.084527969E-1,1.394897699E-1
1.953463823E1,-1.622314453E-1,-1.012735367E-1,2.398387194E-1
1.954465802E1,-1.521074772E-1,-3.051567078E-2,3.415076733E-1
1.955469073E1,-3.617024422E-2,2.044677734E-2,3.604097366E-1
1.956471052E1,1.956974268E-1,2.490043640E-3,2.671227455E-1
1.957473032E1,4.283624887E-1,-3.236770630E-3,7.048130035E-2
1.958476860E1,6.054770350E-1,7.673263550E-3,-2.262811661E-1
1.959478839E1,8.039149046E-1,6.334877014E-2,-2.868314981E-1
1.960480823E1,8.588244319E-1,1.254091263E-1,-1.976187229E-1
1.961481438E1,7.139525414E-1,1.748113632E-1,-2.115459442E-1
1.962483417E1,5.493143201E-1,8.467769623E-2,-2.348753214E-1
1.963485396E1,4.574512839E-1,-4.133510590E-2,-1.683108807E-1
1.964487183E1,3.801516294E-1,-1.249694824E-1,-1.236978769E-1
1.965489162E1,2.739806175E-1,-1.717987061E-1,-2.326877117E-1
1.966491141E1,2.050161362E-1,-1.778306961E-1,-1.940644979E-1
1.967492719E1,2.127323151E-1,-1.554203033E-1,8.677923679E-2
1.968494698E1,1.475965977E-1,-1.283836365E-1,1.620509624E-1
1.969496677E1,8.772790432E-2,-9.932231903E-2,9.372615814E-2
1.970497584E1,3.509700298E-2,-9.891223907E-2,3.020596504E-2
1.971499563E1,4.861605167E-2,-1.807775497E-1,7.040238380E-2
1.972501547E1,5.204641819E-2,-2.280569077E-1,2.108169794E-1
