"Time (s),""Linear Acceleration x (m/s^2)"",""Linear Acceleration y (m/s^2)"",""Linear Acceleration z (m/s^2)"""
1.245167397E1,2.825314999E0,3.870735168E-1,-2.820352316E0
1.246167274E1,1.613993287E0,1.060581207E-2,-2.233870506E0
1.247167144E1,6.133270860E-1,1.729707718E-1,-1.252482533E0
1.248167020E1,-3.866936564E-1,6.056966782E-1,-1.084456444E-1
1.249166897E1,-1.665891886E0,1.046827316E0,1.157930255E0
1.250166767E1,-2.558936834E0,9.861145020E-1,1.932725549E0
1.251166643E1,-2.832396984E0,6.108684540E-1,1.984542847E0
1.252166520E1,-2.221838951E0,2.769374847E-2,1.305215836E0
1.253166397E1,-1.349772930E0,-3.034639359E-1,2.143622637E-1
1.254166273E1,-4.472650588E-1,-2.898502350E-1,-6.205074787E-1
1.255166150E1,2.961233258E-1,-7.550144196E-2,-8.109512329E-1
1.256166026E1,8.699148893E-1,8.783245087E-2,-6.002633572E-1
1.257165903E1,1.394044399E0,1.885566711E-1,-6.122334003E-1
1.258165773E1,1.816261411E0,1.623620987E-1,-6.756782532E-1
1.259165650E1,2.003322840E0,1.337251663E-1,-7.235481739E-1
1.260165526E1,2.028223753E0,1.603984833E-2,-4.871630669E-1
1.261165396E1,1.842504501E0,5.372428894E-2,-2.770733833E-2
1.262165273E1,1.740863442E0,2.274293900E-1,4.003659487E-1
1.263165149E1,1.498466134E0,4.038019180E-1,7.886145115E-1
1.264165019E1,1.184175134E0,5.205402374E-1,8.996123075E-1
1.265164886E1,7.476631403E-1,4.290151596E-1,7.279736996E-1
1.266164756E1,2.597654164E-1,2.012929916E-1,4.591939449E-1
1.267164629E1,-2.501825988E-1,-7.624816895E-2,2.374591827E-1
1.268164503E1,-8.311188221E-1,-2.121887207E-1,1.917421818E-1
1.269164369E1,-1.303936243E0,-2.068605423E-1,2.868452072E-1
1.270164239E1,-1.651904225E0,-2.328004837E-1,5.268894434E-1
1.271164113E1,-1.846824408E0,-1.818647385E-1,3.915128708E-1
1.272163973E1,-1.654717565E0,-2.024078369E-2,5.401570797E-1
1.273163846E1,-1.236999631E0,1.130056381E-1,1.057966948E0
1.274163719E1,-9.796359539E-1,-2.717018127E-3,1.019150496E0
1.275163589E1,-8.942577839E-1,-1.586761475E-1,6.742568016E-1
1.276163466E1,-4.088075757E-1,-7.866191864E-2,2.230927944E-1
1.277163342E1,4.601751864E-1,5.782318115E-2,3.559350967E-3
1.278163219E1,1.265707970E0,1.827783585E-1,1.393492222E-1
1.279163096E1,1.597213268E0,1.495943069E-1,-8.662986755E-2
1.280162972E1,1.633858204E0,1.554317474E-1,-5.751013756E-1
1.281162849E1,1.387766838E0,2.938327789E-1,-7.819032669E-1
1.282162725E1,9.686476588E-1,4.849348068E-1,-8.350656033E-1
1.283162595E1,5.877351761E-1,5.104494095E-1,-6.328353882E-1
1.284162472E1,-1.750202775E-1,4.709548950E-1,-6.616215706E-1
1.285162349E1,-7.461932898E-1,3.740196228E-1,-7.624180317E-1
1.286162219E1,-1.177294970E0,1.985387802E-1,8.808851242E-2
1.287162095E1,-1.610520840E0,1.310758591E-1,7.778964043E-1
1.288161972E1,-2.272794247E0,2.992668152E-1,6.398620605E-1
1.289161848E1,-2.735924721E0,6.880102158E-1,5.339608192E-1
1.290161725E1,-3.021219254E0,9.170389175E-1,5.771341324E-1
1.291161602E1,-3.132694721E0,8.235158920E-1,4.727761745E-1
1.292161475E1,-3.386533976E0,7.522411346E-1,6.311088800E-1
1.293161345E1,-3.678477764E0,8.325767517E-1,1.044427276E0
1.294161215E1,-3.933552027E0,1.122734070E0,1.391893625E0
1.295161091E1,-4.137437820E0,1.532514572E0,1.621627927E0
1.296160968E1,-4.194842815E0,1.951090813E0,2.191292286E0
1.297160835E1,-4.781169891E0,2.401085854E0,2.477141380E0
1.298160708E1,-5.996365547E0,3.395428658E0,2.511742592E0
1.299160591E1,-8.015460968E0,5.194404602E0,3.769263983E0
1.300160478E1,-9.688335419E0,6.433087349E0,5.685295105E0
1.301160368E1,-1.065138817E1,7.233549118E0,6.477093220E0
1.302160268E1,-9.635218620E0,7.087991714E0,6.517778397E0
1.303160161E1,-8.192258835E0,7.818588257E0,5.850927353E0
1.304160058E1,-6.874087811E0,8.074746132E0,4.039672852E0
1.305159954E1,-5.996986389E0,8.055632591E0,1.865367889E0
1.306159851E1,-4.677387238E0,6.618577003E0,-4.422252178E-1
1.307159754E1,-2.166449308E0,3.243716717E0,-2.737915039E0
1.308159651E1,-4.057312012E-2,7.126555443E-1,-3.947590590E0
1.309159554E1,1.667218685E0,-1.238207817E0,-5.869640350E0
1.310159457E1,2.251441002E0,-1.457071304E0,-8.275221825E0
1.311159354E1,1.595633507E0,2.774157524E-1,-1.011053848E1
1.312159257E1,-2.988033295E-1,1.879226208E0,-5.448364258E0
1.313159167E1,-2.118567467E0,1.049490452E0,5.093441963E0
1.314159077E1,-2.489168882E0,-6.948642731E-1,8.229950905E0
1.315158987E1,-3.622350454E0,-2.600372791E0,4.606395245E0
1.316158897E1,-4.853506088E0,-3.259405851E0,1.432674170E0
1.317158807E1,-5.690402508E0,-3.179430008E0,-1.631202698E-1
1.318158717E1,-5.387272835E0,-2.990102530E0,-7.991394997E-1
1.319158621E1,-4.191332817E0,-2.840036392E0,-1.342219591E0
1.320158531E1,-2.727812052E0,-2.577341557E0,-1.173187494E0
1.321158441E1,-1.616945744E0,-2.087142467E0,4.498338699E-2
1.322158347E1,-9.785799980E-1,-1.797706604E0,1.445541620E0
1.323158264E1,-7.281427383E-1,-1.572389126E0,2.025802851E0
1.324158180E1,-3.918991089E-1,-1.502746582E0,1.791520119E0
1.325158090E1,1.133313179E-1,-1.492413044E0,1.034990072E0
1.326158004E1,2.502789497E-1,-1.387732983E0,5.179758072E-1
1.327157917E1,-5.046939850E-2,-1.169353962E0,6.301665306E-1
1.328157830E1,-6.667044163E-1,-6.777925491E-1,1.451625824E0
1.329157734E1,-1.084921360E0,-1.444053650E-2,2.188709021E0
1.330157630E1,-1.299312949E0,7.684793472E-1,2.400067806E0
1.331157527E1,-1.694412589E0,1.184207916E0,2.006500006E0
1.332157417E1,-1.355995178E0,1.392806053E0,2.028835297E0
1.333157297E1,-2.896649837E-1,1.359953880E0,2.078478575E0
1.334157187E1,4.341076612E-1,1.792260170E0,1.367630005E0
1.335157073E1,1.302927136E0,2.143934250E0,8.576703072E-2
1.336156953E1,2.289005041E0,2.179553986E0,-7.929975986E-1
1.337156833E1,3.310039282E0,2.219578743E0,-7.088119984E-1
1.338156713E1,4.105583191E0,2.449773788E0,-9.858202934E-1
1.339156593E1,4.272485733E0,2.398800850E0,-1.629264712E0
1.340156473E1,3.859880209E0,2.229395866E0,-1.802726984E0
1.341156357E1,3.418626785E0,1.798791885E0,-1.529986978E0
1.342156237E1,3.245098114E0,1.093747139E0,-1.301261067E0
1.343156113E1,3.682548761E0,4.360151291E-1,-6.778632402E-1
1.344155983E1,4.723344326E0,1.232728958E-1,2.036474347E-1
1.345155860E1,5.343964577E0,2.790002823E-1,5.444879532E-1
1.346155736E1,6.561954021E0,1.326704025E-1,-2.636926174E-1
1.347155607E1,7.301840305E0,2.525691986E-1,-2.123339891E0
1.348155480E1,6.321190357E0,3.236551285E-1,-3.331888199E0
1.349155356E1,6.482831955E0,3.719453812E-1,-3.381857157E0
1.350155226E1,4.050320625E0,2.518911362E-1,-2.118329525E0
1.351155103E1,3.582653761E0,8.767509460E-2,-1.683653235E0
1.352154980E1,3.733049393E0,-3.799152374E-1,-1.583327055E0
1.353154856E1,4.470850468E0,-8.792648315E-1,-1.530900002E0
1.354154733E1,5.673398972E0,-8.182058334E-1,-1.021861076E0
1.355154606E1,6.121230125E0,-4.951906204E-1,-1.307912946E0
1.356154486E1,6.530720711E0,-6.288499832E-1,-1.402242184E0
1.357154363E1,7.611066818E0,-7.215585709E-1,-1.189798117E0
1.358154233E1,8.389796257E0,-9.877367020E-1,-2.541398048E0
1.359154109E1,7.224836349E0,-7.906379700E-1,-6.797981262E0
1.360153986E1,3.087393045E0,2.683019638E0,-1.190306187E1
1.361153852E1,-1.252895117E0,7.850340843E0,5.641735077E0
1.362153732E1,-1.105360031E0,9.587615013E0,3.264156342E1
1.363153616E1,1.474254608E0,5.633358955E0,1.397366238E1
1.364153492E1,1.202009201E0,1.796913147E0,-1.121413708E0
1.365153369E1,-1.372570753E0,5.480141640E0,-4.420811176E0
1.366153246E1,-1.411651611E0,8.766086578E0,-1.248474598E1
1.367153122E1,1.551355481E0,9.070411682E0,-1.074084091E1
1.368152999E1,7.001413822E0,1.708235741E0,-1.907951117E0
1.369152869E1,1.058598232E1,-5.406395912E0,1.399466038E0
1.370152745E1,9.905571938E0,-6.666455746E0,-2.647730112E0
1.371152619E1,7.181055546E0,-5.865046024E0,-8.828155518E0
1.372152489E1,6.056111336E0,-4.710991383E0,-9.812740326E0
1.373152362E1,4.076626778E0,-1.877369404E0,-5.636048317E0
1.374152235E1,2.116192341E0,-8.057403564E-2,-3.144510984E0
1.375152102E1,2.025644064E0,1.182726860E0,-3.161320686E0
1.376151975E1,2.648373365E0,2.016418457E0,-2.667735338E0
1.377151842E1,3.135776043E0,2.130374908E0,-1.723966599E-1
1.378151712E1,2.849151134E0,1.974870682E0,2.922651529E0
1.379151578E1,2.179675579E0,1.384217262E0,3.846598148E0
1.380151445E1,1.486219168E0,6.562862396E-1,3.228436947E0
1.381151312E1,3.683708310E-1,5.216598511E-2,3.038244724E0
1.382151182E1,-6.706513762E-1,-3.779115677E-1,2.871257305E0
1.383151045E1,-1.699523687E0,-6.500482559E-1,1.810020685E0
1.384150915E1,-2.054266453E0,-9.290637970E-1,-1.170275211E-1
1.385150788E1,-1.882758379E0,-6.653785706E-1,-2.657037497E0
1.386150652E1,-8.917833567E-1,-4.910945892E-2,-3.684560537E0
1.387150528E1,8.603888750E-1,2.639408112E-1,-1.945502281E0
1.388150405E1,2.326977253E0,2.374267578E-1,5.488920212E-2
1.389150281E1,3.301933765E0,3.158378601E-1,1.191369295E0
1.390150158E1,3.485820293E0,5.146589279E-1,1.397751808E0
1.391150038E1,3.049077749E0,6.560554504E-1,1.028371692E0
1.392149914E1,2.022745848E0,5.960655212E-1,6.566550732E-1
1.393149784E1,1.192562580E0,4.774055481E-1,3.462502956E-1
1.394149648E1,-2.472036034E-1,1.480131149E-1,-4.032034874E-1
1.395149518E1,-2.172275782E0,3.427696228E-2,9.022593498E-2
1.396149388E1,-2.936578751E0,-2.633304596E-1,1.948332787E-1
1.397149251E1,-3.428236485E0,-5.180950165E-1,6.261374950E-1
1.398149121E1,-3.266389608E0,-2.112913132E-1,1.133851290E0
1.399148991E1,-2.505848408E0,6.891059875E-2,1.409795761E0
1.400148854E1,-2.052474976E0,2.519884109E-1,1.015324116E0
1.401148731E1,-1.777514577E0,2.930545807E-1,9.914942980E-1
1.402148608E1,-1.410692215E0,1.995277405E-1,8.331662416E-1
1.403148484E1,-1.104729652E0,1.660060883E-2,1.796498299E-1
1.404148361E1,-8.160898685E-1,-2.109909058E-2,-4.884133339E-1
1.405148237E1,-4.395752549E-1,-3.833007812E-2,-3.943154812E-1
1.406148114E1,-1.729539037E-1,-1.555404663E-1,-9.410381317E-2
1.407148001E1,-4.228481948E-1,-1.478805542E-1,-2.634155750E-1
1.408147891E1,-8.783449531E-1,8.956909180E-3,-8.430044651E-1
1.409147787E1,-1.276231766E0,3.176393509E-1,-1.116851807E0
1.410147690E1,-1.515100479E0,6.300153732E-1,-1.076934099E0
1.411147590E1,-1.601507425E0,8.598642349E-1,-6.068325043E-1
1.412147494E1,-1.830477953E0,9.116716385E-1,1.687533855E-1
1.413147397E1,-1.940957069E0,7.952804565E-1,1.055532455E0
1.414147304E1,-2.105381966E0,5.886068344E-1,1.700104117E0
1.415147217E1,-2.653911591E0,4.987392426E-1,2.136259317E0
1.416147130E1,-3.068405151E0,5.980234146E-1,2.474927902E0
1.417147037E1,-3.166054249E0,9.878921509E-1,2.386232376E0
1.418146944E1,-3.294402122E0,1.701322556E0,1.904406071E0
1.419146844E1,-3.717293978E0,2.507425308E0,1.177235842E0
1.420146750E1,-5.000374794E0,4.301446915E0,1.390792489E0
1.421146657E1,-6.795993805E0,6.077640533E0,2.930304289E0
1.422146557E1,-8.834881783E0,7.078352928E0,3.843945503E0
1.423146470E1,-1.055916309E1,7.333638191E0,4.634767532E0
1.424146383E1,-1.182654095E1,7.901854515E0,5.845790386E0
1.425146290E1,-1.130373764E1,8.341270447E0,6.258917809E0
1.426146203E1,-8.781326294E0,7.791617393E0,5.044160366E0
1.427146117E1,-6.068511963E0,6.879400253E0,2.403558731E0
1.428146030E1,-3.539867878E0,5.470605373E0,-1.259729147E0
1.429145940E1,-1.258994102E0,3.593169212E0,-4.928911686E0
1.430145853E1,1.008914948E0,2.512537003E0,-7.079231739E0
1.431145760E1,3.382895947E0,1.827701569E0,-7.090067387E0
1.432145666E1,6.141099453E0,1.265594482E0,-6.775913239E0
1.433145566E1,7.301957607E0,8.707513809E-1,-3.061948776E0
1.434145473E1,2.021789074E0,-4.409255981E-1,4.617850304E0
1.435145373E1,-1.815200329E0,-2.158163071E0,6.688891888E0
1.436145266E1,-4.373653889E0,-3.334192038E0,4.792537212E0
1.437145170E1,-6.083683491E0,-3.285162687E0,3.152725220E0
1.438145063E1,-6.682522774E0,-2.710932732E0,2.378670454E0
1.439144956E1,-6.269791126E0,-1.994722366E0,1.821084738E0
1.440144843E1,-5.586844444E0,-1.580780029E0,1.741454601E0
1.441144726E1,-5.006340504E0,-1.345630169E0,2.256489277E0
1.442144609E1,-4.218523979E0,-1.265250206E0,2.670557499E0
1.443144493E1,-3.193937063E0,-1.274501324E0,2.960789204E0
1.444144366E1,-2.251865387E0,-1.335915565E0,2.822392225E0
1.445144239E1,-1.341817856E0,-1.384891033E0,2.061775684E0
1.446144112E1,-8.445935249E-1,-1.190569401E0,1.386995792E0
1.447143979E1,-9.247469902E-1,-7.508749962E-1,1.143109560E0
1.448143852E1,-1.427563429E0,-3.933749199E-1,1.591774344E0
1.449143726E1,-2.144883633E0,1.162052155E-2,2.210561037E0
1.450143592E1,-2.618469954E0,3.753681183E-1,2.274781227E0
1.451143466E1,-2.837700605E0,8.697052002E-1,1.858945251E0
1.452143339E1,-2.608551502E0,1.371736526E0,1.236104608E0
1.453143212E1,-2.068329811E0,1.664788246E0,5.271520615E-1
1.454143089E1,-1.522533536E0,1.681361198E0,3.465111256E-1
1.455142965E1,-9.905083179E-1,1.601841927E0,7.697634697E-1
1.456142842E1,-2.099912167E-1,1.469682693E0,1.086815000E0
1.457142719E1,6.188781261E-1,1.371088028E0,1.340903997E0
1.458142585E1,1.102599621E0,1.473011017E0,1.318694353E0
1.459142465E1,1.347743154E0,1.669302940E0,8.583617210E-1
1.460142342E1,1.389250517E0,1.871263504E0,2.524516582E-1
1.461142212E1,1.435785770E0,2.198727608E0,-5.168848038E-1
1.462142088E1,1.917442560E0,2.242016792E0,-1.777253389E0
1.463141965E1,2.747005463E0,2.311706543E0,-2.271610975E0
1.464141842E1,3.690951824E0,2.186665535E0,-1.777687788E0
1.465141725E1,4.612544060E0,1.905426025E0,-1.010522366E0
1.466141608E1,5.124245644E0,1.650441170E0,-9.498306513E-1
1.467141485E1,5.236620426E0,1.309445381E0,-1.795446754E0
1.468141361E1,5.556220531E0,1.065434456E0,-2.791740894E0
1.469141231E1,6.592048645E0,5.532474518E-1,-3.194825172E0
1.470141108E1,7.843761921E0,3.191347122E-1,-3.503322601E0
1.471140985E1,8.836765289E0,-2.772426605E-1,-4.520058632E0
1.472140855E1,8.857799530E0,-6.920757294E-1,-4.871950626E0
1.473140731E1,7.685809135E0,-7.309694290E-1,-3.733320236E0
1.474140608E1,6.745624542E0,-6.935930252E-1,-3.045774698E0
1.475140478E1,6.182481766E0,-6.457977295E-1,-3.753356695E0
1.476140354E1,5.525743484E0,-7.397193909E-1,-5.075613499E0
1.477140231E1,5.420243263E0,-6.896133423E-1,-4.429179668E0
1.478140108E1,6.194595337E0,-4.405040741E-1,-2.715235472E0
1.479139984E1,6.108562469E0,-4.625358582E-1,-2.635032654E0
1.480139861E1,6.509936333E0,-3.127260208E-1,-1.514390111E0
1.481139737E1,5.005167961E0,2.030986786E0,-5.724010944E0
1.482139614E1,1.342099428E0,5.978096008E0,-8.376358986E0
1.483139484E1,-5.369503021E0,8.456075668E0,1.959784698E1
1.484139357E1,-2.505475283E0,8.654247284E0,2.606415558E1
1.485139231E1,1.160785913E0,5.938934326E0,7.238854885E0
1.486139097E1,2.675724030E0,3.553283691E0,-6.976180077E0
1.487138970E1,3.468878508E0,4.232987404E0,-1.144155312E1
1.488138847E1,6.730615616E0,3.704650879E0,-4.305655479E0
1.489138720E1,9.718433380E0,-2.029484272E0,2.081872463E0
1.490138594E1,1.049197578E1,-4.830904961E0,-4.194476128E0
1.491138467E1,9.393662453E0,-4.947144032E0,-8.644191742E0
1.492138340E1,9.014450073E0,-4.569369316E0,-8.498644829E0
1.493138207E1,7.051479340E0,-2.828319073E0,-4.216773033E0
1.494138070E1,3.486133814E0,-1.149229050E0,-1.355690002E0
1.495137940E1,1.684133530E0,3.613166809E-1,-2.419360161E0
1.496137810E1,5.978217721E-1,2.192522049E0,-2.293942451E0
1.497137674E1,3.745913506E-3,3.031864166E0,5.490088463E-2
1.498137544E1,-8.587880135E-1,2.753115654E0,2.341379881E0
1.499137414E1,-1.386579514E0,1.960615158E0,2.432294369E0
1.500137277E1,-1.430033207E0,9.498224258E-1,1.443735838E0
1.501137147E1,-1.244908452E0,-4.909515381E-3,1.386368513E0
1.502137017E1,-7.425928116E-1,-8.206987381E-1,6.548379660E-1
1.503136887E1,6.716915965E-2,-1.126800537E0,-4.481298923E-1
1.504136757E1,1.382784486E0,-9.612588882E-1,-1.734520674E0
1.505136633E1,2.333354235E0,-7.235898972E-1,-2.195149422E0
1.506136510E1,3.169782400E0,-5.047731400E-1,-1.777387142E0
1.507136387E1,3.254569530E0,-4.060602188E-1,-7.499256134E-1
1.508136257E1,2.452519417E0,-1.858968735E-1,4.315618277E-1
1.509136133E1,1.332888126E0,2.242708206E-1,1.201623201E0
1.510136010E1,6.415697932E-2,6.738739014E-1,1.525645256E0
1.511135880E1,-7.859725952E-1,7.628583908E-1,1.428710103E0
1.512135756E1,-1.443307877E0,5.651292801E-1,1.141641855E0
1.513135633E1,-1.860863090E0,2.861099243E-1,7.963151932E-1
1.514135506E1,-1.707626581E0,1.197538376E-1,3.328398466E-1
1.515135383E1,-1.361018062E0,3.034591675E-2,1.232986450E-1
1.516135263E1,-1.176901937E0,-1.309671402E-1,2.432050705E-1
1.517135143E1,-5.813218355E-1,-9.595394135E-2,4.329109192E-1
1.518135023E1,-1.884171963E-1,-9.333610535E-3,5.257501602E-1
1.519134906E1,-1.684457064E-2,3.845605850E-1,8.179508448E-1
1.520134796E1,3.833963871E-1,5.206594467E-1,5.657825470E-1
1.521134686E1,4.413526654E-1,2.892227173E-1,-1.070729733E0
1.522134570E1,-1.940107346E-2,-1.078701019E-2,-3.129410744E-1
1.523134466E1,-7.823859453E-1,9.413433075E-2,3.100409508E-1
1.524134353E1,-1.303248525E0,4.875659943E-2,2.925348282E-1
1.525134239E1,-1.562057376E0,-1.672134399E-1,6.357555389E-1
1.526134133E1,-1.749325395E0,-1.715068817E-1,8.862519264E-1
1.527134026E1,-1.692312598E0,2.949714661E-3,1.007728338E0
1.528133919E1,-1.491097927E0,2.325983047E-1,8.307459354E-1
1.529133813E1,-1.164678216E0,3.782825470E-1,5.933058262E-1
1.530133706E1,-6.010532379E-1,4.565629959E-1,9.272980690E-1
1.531133599E1,-2.655267715E-2,6.661195755E-1,1.108327150E0
1.532133492E1,-2.553663254E-1,8.660278320E-1,-1.302104473E0
1.533133379E1,-1.357168436E0,6.205415726E-1,-2.680001259E-1
1.534133272E1,-2.729458809E0,5.238437653E-1,6.747753620E-1
1.535133159E1,-3.879874229E0,2.827816010E-1,1.443478584E0
1.536133039E1,-4.535907745E0,3.638277054E-1,9.948298931E-1
1.537132926E1,-4.870723724E0,5.122671127E-1,5.297770500E-1
1.538132812E1,-5.123055458E0,8.162755966E-1,6.703231335E-1
1.539132699E1,-5.566198349E0,1.275710106E0,2.006972790E0
1.540132585E1,-6.186272621E0,1.886183739E0,4.463384628E0
1.541132472E1,-7.319741249E0,3.300927162E0,4.707909107E0
1.542132359E1,-8.665874481E0,5.453187943E0,3.997441530E0
1.543132245E1,-9.814264297E0,8.270673752E0,4.365604877E0
1.544132128E1,-9.713591576E0,9.826796532E0,4.409386635E0
1.545132015E1,-8.850636482E0,1.066512871E1,4.055286407E0
1.546131898E1,-7.587171555E0,1.098395061E1,3.666038275E0
1.547131775E1,-6.281004429E0,1.127754974E1,2.865826845E0
1.548131658E1,-4.613918304E0,9.106719971E0,1.093295813E0
1.549131532E1,-1.190382004E0,5.337915421E0,-2.175710440E0
1.550131398E1,1.648648739E0,2.393108845E0,-5.430257797E0
1.551131271E1,3.805681229E0,7.053737640E-1,-6.493582249E0
1.552131145E1,5.323630810E0,-3.631100655E-1,-6.016288280E0
1.553131018E1,3.007934570E0,7.849979401E-2,-3.382637024E0
1.554130898E1,-1.061915398E0,2.224683762E-1,3.573756933E0
1.555130771E1,-3.850852728E0,-3.671889305E-1,7.935388565E0
1.556130645E1,-4.425949097E0,-1.009698391E0,5.342821121E0
1.557130521E1,-5.450817108E0,-9.723014832E-1,1.365000725E0
1.558130391E1,-6.715170860E0,-7.651791573E-1,-1.103244305E0
1.559130268E1,-6.840677261E0,-1.077551365E0,-1.614731312E0
1.560130144E1,-5.552980423E0,-1.840335369E0,-5.788655281E-1
1.561130014E1,-4.137968063E0,-2.403975248E0,1.245504618E0
1.562129891E1,-2.787545443E0,-2.859185696E0,3.064567327E0
1.563129768E1,-2.064370394E0,-2.714305401E0,3.772835255E0
1.564129644E1,-1.649934769E0,-2.196564198E0,3.598789692E0
1.565129521E1,-1.309639454E0,-1.636386871E0,2.354370594E0
1.566129397E1,-7.317252159E-1,-9.883480072E-1,8.651342392E-1
1.567129274E1,-2.804689407E-1,-6.277022362E-1,-1.609704494E-1
1.568129151E1,-3.086228371E-1,-1.796507835E-1,-7.958714962E-1
1.569129021E1,-8.247056007E-1,2.828593254E-1,-8.061525822E-1
1.570128897E1,-1.348646879E0,7.154951096E-1,-3.302440643E-1
1.571128774E1,-1.374093056E0,7.494020462E-1,4.293799400E-2
1.572128644E1,-7.935557365E-1,1.600885391E-1,2.222757339E-1
1.573128520E1,3.135793209E-1,-5.121536255E-1,9.929537773E-2
1.574128394E1,1.545609713E0,-9.219579697E-1,-5.949974060E-2
1.575128264E1,2.172128916E0,-5.960121155E-1,-1.213324070E-1
1.576128140E1,3.325929642E0,-2.545928955E-2,-4.956381321E-1
1.577128017E1,4.241498470E0,6.906213760E-1,-6.295135021E-1
1.578127894E1,3.921877861E0,2.100095749E0,-4.547493458E-1
1.579127767E1,3.113329887E0,2.423301697E0,-4.498529434E-1
1.580127643E1,2.303605080E0,2.046363831E0,-1.725192070E-1
1.581127520E1,1.636512637E0,1.643884659E0,2.935006618E-1
1.582127397E1,1.125852227E0,1.025086403E0,1.063861847E0
1.583127267E1,1.003222585E0,5.162057877E-1,1.672405601E0
1.584127143E1,1.152540922E0,3.528890610E-1,1.711346745E0
1.585127020E1,1.864282846E0,1.181448936E0,1.009498119E0
1.586126886E1,2.996735573E0,2.081005096E0,-2.275925875E-1
1.587126760E1,3.846003056E0,2.329371452E0,-1.973006845E0
1.588126633E1,4.813119888E0,1.793888092E0,-2.843235970E0
1.589126506E1,6.418179512E0,5.331888199E-1,-1.714565635E0
1.590126380E1,7.234038830E0,2.187223434E-1,2.589733601E-1
1.591126253E1,7.398268223E0,-2.697649002E-1,5.393889546E-1
1.592126126E1,7.207352161E0,-7.242841721E-1,-1.001894474E0
1.593126000E1,6.859744072E0,-9.425973892E-1,-2.892346144E0
1.594125860E1,6.541254997E0,-7.658576965E-1,-3.500131607E0
1.595125726E1,6.262042046E0,-3.834819794E-2,-3.181941032E0
1.596125593E1,6.099415779E0,-3.810749054E-1,-2.869297981E0
1.597125456E1,6.999869823E0,-3.711919785E-1,-2.258197308E0
1.598125326E1,7.866359234E0,-5.744943619E-1,-2.561233997E0
1.599125196E1,7.710572243E0,1.103439331E-1,-4.829291821E0
1.600125066E1,6.519408226E0,2.283238411E0,-8.318051338E0
1.601124936E1,1.320767283E0,5.326903343E0,-6.770936966E0
